	0
ever	26
every	10
everybody	3
everybody's	2
everyone	15
everything	10
everywhere	6
evil	2
exactly	2
examinations	1
example	2
excellency	2
except	5
exception	1
excited	1
excitement	2
exercises	1
exhausted	1
expense	1
expensive	1
experience	1
explain	2
extraordinary	1
extremely	1
eye	3
eyelid	1
eyes	58
face	17
faces	2
facing	1
fact	8
fail	1
failed	1
faint	15
fainted	1
fainting	1
faintly	1
fair	3
fairy	83
fairy's	11
faithful	1
faithfulness	1
falcon	3
fall	1
fallen	2
falling	4
falls	2
false	5
family	5
famous	8
fancied	1
fancies	1
fancy	4
fangs	2
far	36
far-away	4
faraway	2
farewell	1
farm	1
farmer	20
farmer's	2
farther	1
fashions	1
fast	15
fastened	1
faster	6
fat	6
fate	3
father	97
father's	5
father--where	1
fathers	2
fault	6
faults	1
favor	5
fear	10
fearful	1
fears	1
feather	2
feathers	5
feature	1
feed	1
feel	16
feeling	9
feels	2
feet	42
feigning	1
fell	25
fellow	17
fellow's	1
fellows	2
felt	38
fence	3
fever	10
few	56
field	28
fields	5
fiery	1
fifth	1
fifty	7
fight	4
fighting	2
figure	3
figures	2
fill	3
filled	23
film	1
final	1
finally	23
find	33
find--how	1
finding	7
finds	4
fine	26
finger	1
fingers	1
finish	2
finished	9
fire	28
fireplace	2
firewood	5
fireworks	1
firmly	4
first	31
first-born	1
fish	40
fisher	3
fisherman	16
fishermen	3
fishes	3
fit	2
five	22
fix	1
fixedly	1
flames	2
flash	4
flashes	1
flatter	1
fled	1
flew	14
flickered	1
flickering	1
flies	1
flight	2
floated	1
floating	1
floor	16
flounders	3
flour	3
flour-covered	1
flowered	2
flowers	1
flowing	1
fluffy	1
flung	2
flute	1
fly	3
folk	3
follow	8
followed	9
followers	1
following	6
follows	1
fond	3
fondled	2
fondly	1
food	7
foods	1
fool	1
fooling	1
foolish	1
fools	1
foot	18
footsteps	1
for	308
forced	1
forehead	4
forest	3
forever	2
forget	1
forgetting	2
forgive	5
forgiven	3
forgives	1
forgot	1
forgotten	1
fork	1
forth	1
fortune	4
forward	2
found	47
found--i	1
four	32
fours	1
fourteen	1
fourth	3
fox	44
frame	2
fray	1
free	10
freed	3
frenzy	1
fried	5
friend	29
friend's	1
friendly	2
friends	25
fright	8
frighten	1
frightened	12
frightens	1
fro	4
frogs	1
from	149
front	6
frozen	2
fruit	4
fruits	1
fry	4
frying	2
fugitives	1
full	25
fully	1
fun	7
funnier	1
funny	2
furious	1
furiously	1
furnished	1
furniture	1
fury	1
fussy	2
gab	1
gain	2
gained	2
gaining	1
gait	1
gallery	1
gallop	3
galloped	3
game	1
games	1
gasp	1
gather	1
gathered	5
gathering	1
gave	28
gay	6
gayly	3
generals	1
generous	2
gentle	3
gentleman	1
gentlemen	2
geographies	1
geppetto	72
geppetto's	3
get	35
gets	5
ghost	3
ghosts	1
giant	9
gift	2
gifts	2
giggled	1
girl	2
girls	2
give	55
given	9
gives	7
giving	2
glad	3
gladly	11
glance	1
glanced	2
glancing	1
glass	17
glasses	1
gleaming	3
glimmering	1
glimpse	1
gloomy	1
glowed	4
glowing	1
glowworm	3
glue	1
go	85
goat	8
god	3
goes	8
going	31
gold	51
gold-piece	1
gold-rimmed	1
golden	1
gone	19
good	102
good-by	22
good-natured	1
goody-goody	1
gorilla	1
got	2
grabbed	5
gracefully	1
grain	1
grammar	1
grammars	1
granted	2
grapes	8
grapevine	1
grasped	6
grasping	1
grass	4
grateful	1
gratitude	1
gray	3
greasy	1
great	46
greater	2
greatest	1
greatly	3
greedy	1
green	11
greet	1
greeted	2
greeting	2
greetings	1
grew	17
greyhound	1
grief	7
grief-stricken	1
grieved	1
grieving	1
ground	19
group	1
groups	1
grow	7
growing	5
growled	1
grown	6
grows	3
grumble	2
grumbled	1
grumbling	2
guard	1
guess	2
guesses	1
guitar	2
gulp	2
gun	2
gust	1
gutchecked	1
h'm	1
ha	3
habit	3
had	188
had--oh	1
hailed	1
hair	21
hair--yes	1
hairless	2
hairs	1
hairy	4
half	24
half-dead	1
halfway	1
halves	1
hammer	5
hand	22
hand-clapping	1
handclappings	1
handed	1
handful	2
handing	1
handkerchief	1
handle	1
handles	1
hands	42
handsome	1
handsomely	1
hang	5
hanged	4
hanging	6
happen	7
happened	14
happening	2
happens	2
happier	3
happily	8
happiness	6
happy	24
hard	27
harder	6
hardly	18
hardships	1
hare	5
harlequin	13
harm	1
harm--to	1
has	53
hasn't	1
hasten	1
hat	6
hatchet	2
hate	4
hated	3
hates	1
hatred	1
hats	1
have	196
haven't	6
having	13
haw	9
hawk	1
hay	8
he	896
he'll	1
he's	4
head	61
headache	1
headlong	1
heads	4
heap	2
hear	9
heard	45
hearing	10
heart	18
heart's	1
heart-rending	1
heartbreaking	1
heartbroken	1
heartily	4
heartless	2
hearts	1
hearty	4
heaven	2
heavily	1
heavy	15
heedless	1
heels	2
held	7
help	23
helped	1
helping	1
helpings	1
helplessly	2
hen	1
hen's	1
henhouse	2
her	33
here	69
hesitated	4
hesitation	1
hey	5
hid	1
hidden	4
hide	4
hiding	1
high	10
higher	5
hills	2
him	338
him--and	1
himself	96
hind	4
his	574
histories	1
hit	5
hitting	1
hoarse	1
hold	10
holding	5
holds	1
hole	8
home	51
homes	1
homeward	1
honest	1
honestly	1
honey	1
honor	4
honored	2
hoofs	1
hope	11
hoped	1
hops	1
hopscotch	1
horrible	8
horrid	2
horrified	1
horror	2
horse	1
horses	3
hospital	4
hot	5
hounds	1
hour	21
hours	20
house	36
houses	2
how	97
however	12
howl	1
howled	1
howls	1
huddled	1
huge	6
hugging	1
human	1
humble	1
humiliation	1
hundred	15
hundreds	2
hung	5
hunger	24
hungry	19
hurrah	4
hurried	1
hurriedly	2
hurry	13
hurrying	1
hurt	4
hurts	1
hustled	1
hut	5
i	693
i'd	3
i'll	73
i'm	25
i've	2
i--oh	1
ice	2
ice-cold	1
idea	4
idiot	1
idle	2
if	159
ignorance	1
ill	5
illness	3
illuminations	1
imagine	8
imagined	2
imitated	2
immediately	11
immense	3
impatience	1
impatient	1
impatiently	1
impertinent	2
implore	1
important	1
impossible	4
impudence	1
impudent	3
in	484
inches	4
indeed	24
indigestion	3
individuals	1
influence	1
ink	2
inkwell	1
inn	10
innkeeper	3
innocent	2
inquired	1
inscription	1
insect	1
inside	4
insist	1
instant	2
instead	31
insult	2
insulted	3
insulting	1
intend	1
interested	1
interrupted	3
into	81
introduce	1
introducing	1
invented	1
investigation	1
invitation	4
invitations	1
invite	2
invited	2
iron	1
iron-shod	1
is	260
is--a	1
island	4
isn't	3
it	426
it's	19
it--where	1
italian	1
its	8
itself	3
jail	2
jailer	3
jam	1
january	2
jaunty	1
jaws	1
jeebies	1
jerk	1
jiffy	1
john	4
john's	1
joint	1
joints	2
joke	1
joke's	1
jolt	1
jot	1
journey	3
joy	13
joyfully	2
judge	4
judges	1
judging	3
jug	4
jugs	4
juice	1
jumbled	1
jump	6
jumped	16
jumping	5
just	47
justice	1
keen	1
keenly	1
keep	18
keller	1
kept	10
key	2
kick	8
kicked	4
kicking	1
kill	7
killed	3
kind	30
kindest	1
kindness	6
kinds	4
king	1
kings	2
kiss	4
kissed	6
kisses	2
kissing	1
kitchen	2
knee	2
kneeling	1
knees	6
knelt	1
knew	17
knife	2
knives	3
knock	5
knocked	7
knocker	4
knocking	3
knocks	3
knot	2
know	72
know-all	1
knowing	7
known	7
knows	4
labored	3
lace	1
laced	1
lacked	1
ladies	1
lady	1
laid	2
lake	1
lamb	5
lame	12
lamp-wick	33
lamp-wick's	1
lamplight	1
land	22
landed	5
language	1
lantern	2
large	26
larger	2
largest	1
lark	1
lashing	1
lashings	1
last	42
lasted	1
late	14
later	11
laugh	12
laughed	9
laughing	27
laughingly	1
laughingstock	1
laughter	9
lay	5
laziest	1
laziness	2
lazy	6
lead	4
leader's	1
leading	1
leaf	1
lean	1
leaned	2
leaning	2
leap	12
leaped	5
leaping	1
leaps	3
learn	5
learned	5
learning	1
least	14
leather	5
leave	16
leaves	3
leaving	1
led	3
ledge	1
left	27
leg	6
leg--pulled	1
legs	27
lemonade	1
length	1
lengthened	1
lent	1
less	6
lesson	6
let	33
let's	5
letters	2
liar	1
liberty	2
library	1
licked	1
lie	6
lied	1
lies	10
life	22
lift	1
lifted	7
lifting	4
light	12
lighted	1
lightly	2
lightning	5
lights	1
like	106
like--you	1
liked	2
limb	3
limbered	1
limp	2
limped	1
lining	1
lion	1
lips	4
listen	14
listened	5
listening	1
little	172
live	9
lived	8
livery	1
lives	5
living	4
lizard	2
lizards	1
loaded	2
lobster	6
locked	1
log	1
logs	2
lonely	3
lonesome	1
long	75
longer	26
look	38
looked	50
looking	10
looks	7
loosened	1
lorenzini	1
lose	11
loses	3
losing	1
lost	26
lot	1
loud	15
louder	4
loudly	1
love	16
loved	3
lovely	14
loving	4
lovingly	3
low	3
luck	14
luckily	3
lucky	4
lump	3
lungs	2
lying	5
macaroni	1
made	47
magistrate	2
magnificent	1
maiden	7
main	1
main-mast	1
make	47
makes	3
making	6
man	62
man's	3
managed	2
manager	9
mane	2
manger	4
manly	1
manner	2
manners	2
many	25
marble	3
marbles	1
march	1
marched	1
marionette	199
marionette's	8
marionette--heedless	1
marionettes	12
mark	1
market	7
married	1
marvelous	2
master	15
mastiff	1
mastiff's	1
mastiffs	1
mastro	21
matches	2
matter	15
matters	3
may	37
me	290
me--and	1
me--to	1
meadows	2
meal	2
mean	5
means	5
meantime	7
meanwhile	4
measured	1
meat	1
medallion	2
medicine	10
medoro	1
meet	6
meets	3
melampo	8
melampo's	1
melt	1
melted	2
men	1
mentioned	1
mercy	3
mere	3
merrily	1
met	13
mice	3
middle	7
midnight	11
might	19
mile	4
miles	5
military	1
milk	6
million	1
millionaire	1
mind	13
mindful	1
mine	22
minute	5
minutes	22
minutes--nothing	3
mirror	2
mischief	3
mischief-maker	2
mischievous	2
miserable	2
misfortune	3
misfortunes	2
missile	1
missing	2
mistake	1
mistaken	1
mistress	1
mixture	1
moan	1
moaned	2
moaning	1
moans	1
mocking	2
mockingly	1
modeled	1
models	1
modest	1
moment	21
moment's	2
moments	9
money	22
monkey	2
monster	12
monster's	1
months	8
moon	1
more	94
moreover	1
morn	3
morning	32
morrow	1
mortal	2
mortified	1
mosquito	1
most	11
mother	17
mother-of-pearl	1
mothers	3
mount	3
mountain	1
mounted	1
mourned	1
mouse	1
mouth	40
mouthful	1
move	2
moved	4
movement	1
moving	1
mr	8
much	58
much-longed-for	1
mud	2
muddy	2
muffled	1
mullet	1
mullets	5
multiply	1
mumble	1
mumbled	3
mumbling	1
murmured	1
mush	1
musical	1
must	48
mustache	1
muttering	1
my	246
myself	16
mysterious	1
nailed	4
naked	1
name	14
names	1
nap	2
natural	1
naturally	1
nature	1
near	17
near-by	6
nearer	5
nearly	1
neat	2
necessarily	1
necessary	2
neck	19
need	7
needed	1
neighbor	1
neighbor's	1
neighborhood	2
neither	6
nests	1
net	6
never	57
new	26
newly	1
news	5
next	17
nibble	1
nice	2
nick	1
nicknamed	1
night	44
nightcap	2
nightmare	1
nimble	1
nimbly	1
nine	1
no	143
nodding	3
noise	10
noisy	1
none	4
nonsense	6
nook	1
noose	2
nor	11
nose	43
noses	2
not	204
nothing	29
nothing--nothing	1
notice	1
noticed	9
noticing	1
now	88
now--but	1
nuisance	1
numbers	1
numbness	1
nuts	1
nutshell	1
o	1
o'clock	3
o'clock--two	1
oak	11
oars	1
obedience	1
